ID,start_date,incident_type,receiver_country,receiver_category,receiver_category_subcode,MITRE_impact,unweighted_cyber_intensity,target_multiplier,weighted_cyber_intensity,impact_indicator,impact_indicator_value,year,sector_cleaned,attack_type_cleaned,attacker_category_cleaned,is_eu,impact_indicator_tag,sector_tag,attack_type_tag,attacker_category_tag,cyber_intensity,total_attack_severity,impact_indicator_value_norm,unweighted_cyber_intensity_norm,weighted_cyber_intensity_norm,sector_tag_norm,attack_type_tag_norm,attacker_category_tag_norm,impact_indicator_tag_norm,total_attack_severity_norm,cyber_intensity_norm
3902,2024-10-07 00:00:00,Disruption,EU (institutions); Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium,International / supranational organization - Critical infrastructure - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - Critical infrastructure - State institutions / political system - Social groups - State institutions / political system - State institutions / political system - Critical infrastructure - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system, - Transportation - Civil service / administration - Civil service / administration - Legislative - Government / ministries - Civil service / administration - Civil service / administration - Civil service / administration - Civil service / administration - Transportation - Civil service / administration - Advocacy / activists (e.g. human rights organizations) - Civil service / administration - Civil service / administration - Transportation - Civil service / administration - Civil service / administration - Civil service / administration - Civil service / administration,Network Denial of Service,2,Moderate - high political importance,2.0,Low,8.0,2024,International / supranational organization - Critical infrastructure - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - Critical infrastructure - State institutions / political system - Social groups - State institutions / political system - State institutions / political system - Critical infrastructure - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system,Disruption,- Transportation - Civil service / administration - Civil service / administration - Legislative - Government / ministries - Civil service / administration - Civil service / administration - Civil service / administration - Civil service / administration - Transportation - Civil service / administration - Advocacy / activists (e.g. human rights organizations) - Civil service / administration - Civil service / administration - Transportation - Civil service / administration - Civil service / administration - Civil service / administration - Civil service / administration,1,1,0,2,0,4.0,8.0,0.7219653192974649,-0.3498908250199382,-0.34747485468174005,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.7209436827508898,-0.5209781198041697
3901,2024-10-06 00:00:00,Data theft; Hijacking with Misuse,Italy,State institutions / political system; Education,Civil service / administration; ,Not available,3,Moderate - high political importance,3.0,Low,10.0,2024,State institutions / political system,Data theft,Civil service / administration,1,1,0,1,0,9.0,10.0,1.470995194637489,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,1.2058261596452935,0.15185647714403833
3896,2024-10-01 00:00:00,Data theft,Germany; Australia; Germany,Critical infrastructure - Critical infrastructure - Critical infrastructure,Health - Health - Health,Data Exfiltration,1,Moderate - high political importance,1.0,Low,7.0,2024,Critical infrastructure - Critical infrastructure - Critical infrastructure,Data theft,Health - Health - Health,1,1,0,1,0,1.0,7.0,0.3474503816274527,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.47850244430368793,-0.9246788779730947
3890,2020-01-01 00:00:00,Data theft; Hijacking with Misuse,Italy; Italy; Italy; Italy,Critical infrastructure - State institutions / political system - Critical infrastructure - State institutions / political system,Space - Police - Telecommunications - Government / ministries,Data Exfiltration,4,Moderate - high political importance,4.0,Low,7.0,2020,Critical infrastructure - State institutions / political system - Critical infrastructure - State institutions / political system,Data theft,Space - Police - Telecommunications - Government / ministries,1,1,0,1,0,16.0,7.0,0.3474503816274527,1.1420528909066627,1.1153373204374541,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.47850244430368793,1.0938249128715296
3889,2024-09-30 00:00:00,Disruption; Hijacking with Misuse; Ransomware,Spain,Critical infrastructure; Education,Research; ,Data Encrypted for Impact,2,Moderate - high political importance,2.0,Low,7.0,2024,Critical infrastructure,Disruption,Research,1,1,9,2,0,4.0,7.0,0.3474503816274527,-0.3498908250199382,-0.34747485468174005,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.47850244430368793,-0.5209781198041697
3886,2024-09-28 00:00:00,Hijacking with Misuse; Ransomware; Hijacking with Misuse; Ransomware,Spain,Critical infrastructure,Waste Water Management,Data Encrypted for Impact,2,Moderate - high political importance; Moderate - high political importance,2.0,Minor,5.0,2024,Critical infrastructure,Hijacking with Misuse,Waste Water Management,1,1,9,0,0,4.0,5.0,-0.4015794937125716,-0.3498908250199382,-0.34747485468174005,1.6614460249633878,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,-0.5209781198041697
3885,2024-09-23 00:00:00,Data theft; Hijacking with Misuse,Not available; Spain,Critical infrastructure - Critical infrastructure,Digital Provider - Finance,Data Encrypted for Impact,3,Moderate - high political importance,3.0,Low,6.0,2024,Critical infrastructure - Critical infrastructure,Data theft,Digital Provider - Finance,1,1,0,1,0,9.0,6.0,-0.027064556042559473,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.23606120585648607,0.15185647714403833
3881,2024-01-01 00:00:00,Data theft; Hijacking with Misuse,Netherlands,State institutions / political system,Police,Data Exfiltration,3,Moderate - high political importance,3.0,Low,7.0,2024,State institutions / political system,Data theft,Police,1,1,0,1,0,9.0,7.0,0.3474503816274527,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.47850244430368793,0.15185647714403833
3839,2023-08-01 00:00:00,Hijacking with Misuse,Sweden,Critical infrastructure,Telecommunications,Defacement,2,Moderate - high political importance,2.0,Minor,5.0,2023,Critical infrastructure,Hijacking with Misuse,Telecommunications,1,1,9,0,0,4.0,5.0,-0.4015794937125716,-0.3498908250199382,-0.34747485468174005,1.6614460249633878,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,-0.5209781198041697
3829,2024-09-23 00:00:00,Disruption,Austria; Austria; Austria; Austria; Austria; Austria,State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system,Political parties - Political parties - Civil service / administration - Political parties -  - Government / ministries,Network Denial of Service,1,Moderate - high political importance,1.0,Low,7.0,2024,State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system,Disruption,Political parties - Political parties - Civil service / administration - Political parties -  - Government / ministries,1,1,0,2,0,1.0,7.0,0.3474503816274527,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.47850244430368793,-0.9246788779730947
3828,2024-09-10 00:00:00,Data theft; Hijacking with Misuse,Spain,Critical infrastructure,Energy,Data Exfiltration,3,Moderate - high political importance,3.0,Low,7.0,2024,Critical infrastructure,Data theft,Energy,1,1,9,1,0,9.0,7.0,0.3474503816274527,0.3960810329433623,0.3839312328778571,1.6614460249633878,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.47850244430368793,0.15185647714403833
3827,2024-09-01 00:00:00,Disruption; Hijacking without Misuse; Ransomware,Germany,Critical infrastructure,Finance,Not available,3,Moderate - high political importance,3.0,Low,7.0,2024,Critical infrastructure,Disruption,Finance,1,1,9,2,0,9.0,7.0,0.3474503816274527,0.3960810329433623,0.3839312328778571,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.47850244430368793,0.15185647714403833
3818,2024-09-23 00:00:00,Disruption,Austria,State institutions / political system,Civil service / administration,Network Denial of Service,1,Moderate - high political importance,1.0,Low,7.0,2024,State institutions / political system,Disruption,Civil service / administration,1,1,0,2,0,1.0,7.0,0.3474503816274527,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.47850244430368793,-0.9246788779730947
3788,2024-09-16 00:00:00,Disruption; Hijacking with Misuse; Ransomware,Germany; Germany,State institutions / political system; Education - State institutions / political system; Education,Civil service / administration;  - Civil service / administration; ,Data Encrypted for Impact,4,Moderate - high political importance,4.0,Low,7.0,2024,State institutions / political system,Disruption,Civil service / administration,1,1,0,2,0,16.0,7.0,0.3474503816274527,1.1420528909066627,1.1153373204374541,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.47850244430368793,1.0938249128715296
3786,2024-09-16 00:00:00,Hijacking with Misuse,Italy,Critical infrastructure,Finance,Not available,2,Moderate - high political importance,2.0,Low,6.0,2024,Critical infrastructure,Hijacking with Misuse,Finance,1,1,9,0,0,4.0,6.0,-0.027064556042559473,-0.3498908250199382,-0.34747485468174005,1.6614460249633878,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.5209781198041697
3784,2024-09-01 00:00:00,Data theft; Hijacking with Misuse,France,State institutions / political system,Civil service / administration,Data Exfiltration,3,Moderate - high political importance,3.0,Low,6.0,2024,State institutions / political system,Data theft,Civil service / administration,1,1,0,1,0,9.0,6.0,-0.027064556042559473,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.23606120585648607,0.15185647714403833
3779,2024-09-08 00:00:00,Disruption; Hijacking with Misuse,France,State institutions / political system,Civil service / administration,Not available,4,Moderate - high political importance,4.0,Low,8.0,2024,State institutions / political system,Disruption,Civil service / administration,1,1,0,2,0,16.0,8.0,0.7219653192974649,1.1420528909066627,1.1153373204374541,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.7209436827508898,1.0938249128715296
3774,2024-09-09 00:00:00,Data theft; Hijacking with Misuse; Ransomware,Italy,State institutions / political system; Critical infrastructure; Education,Civil service / administration; Research; ,Data Encrypted for Impact,3,Moderate - high political importance,3.0,Low,6.0,2024,State institutions / political system,Data theft,Civil service / administration,1,1,0,1,0,9.0,6.0,-0.027064556042559473,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.23606120585648607,0.15185647714403833
3762,2024-09-01 00:00:00,Hijacking without Misuse,France,State institutions / political system,Civil service / administration,Not available,1,Moderate - high political importance,1.0,Minor,5.0,2024,State institutions / political system,Hijacking without Misuse,Civil service / administration,1,1,0,0,0,1.0,5.0,-0.4015794937125716,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,-0.9246788779730947
3765,2024-06-07 00:00:00,Data theft; Hijacking with Misuse,Not available; France,Unknown - Critical infrastructure, - Telecommunications,Data Exfiltration,3,Moderate - high political importance,3.0,Low,7.0,2024,Unknown - Critical infrastructure,Data theft,- Telecommunications,1,1,0,1,0,9.0,7.0,0.3474503816274527,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.47850244430368793,0.15185647714403833
